x	y
3583	314
3646	251
3647	315
3710	252
3711	316
3774	253
3775	317
3838	254
3839	318
3902	255
3903	319
3966	256
3967	320
4030	257
4031	321
4094	258
4095	322
4158	259
4159	323
4222	260
4223	452
4286	389
4287	453
4350	390
4351	454
4414	391
4415	455
4478	392
4479	456
4542	393
4543	457
4606	394
4607	458
4670	395
4671	459
4734	396
4735	460
4798	397
4799	461
4862	398
4863	462
4926	399
4927	463
4990	400
4991	464
5054	401
5055	465
5118	402
5119	466
5182	403
5183	467
5246	404
5247	468
5310	405
5311	469
5374	406
5375	470
5438	407
5439	471
5502	408
5503	472
5566	409
5567	473
5630	410
5631	474
5694	411
5695	475
5758	412
5759	476
5822	413
5823	477
5886	414
5887	478
5950	415
5951	479
6014	416
6015	480
6078	417
6079	481
6142	418
6143	482
6206	419
6207	483
6270	420
6271	484
6334	421
6335	485
6398	422
6399	486
6462	423
6463	487
6526	424
6527	488
6590	425
6591	489
6654	426
6655	490
6718	427
6719	491
6782	428
6783	492
6846	429
6847	493
6910	430
6911	494
6974	431
6975	495
7038	432
7039	496
7102	433
7103	497
7166	434
7167	498
7230	435
7231	499
7294	436
7295	500
7358	437
7359	501
7422	438
7423	502
7486	439
7487	503
7550	440
7551	504
7614	441
7615	505
7678	442
7679	506
7742	443
7743	507
7806	444
7807	508
7870	445
7871	509
7934	446
7935	510
7998	447
7999	511
8062	448
8063	512
8126	449
8127	513
8190	450
8191	578
8318	451
8319	579
8446	452
8447	580
8574	453
8575	581
8702	454
8703	582
8830	455
8831	583
8958	456
8959	584
9086	457
9087	585
9214	458
9215	586
9342	459
9343	587
9470	460
9471	588
9598	461
9599	589
9726	462
9727	590
9854	463
9855	591
9982	464
9983	592
10110	465
10111	593
10238	466
10239	594
10366	467
10367	595
10494	468
10495	596
10622	469
10623	597
10750	470
10751	598
10878	471
10879	599
11006	472
11007	600
11134	473
11135	601
11262	474
11263	602
11390	475
11391	603
11518	476
11519	604
11646	477
11647	605
11774	478
11775	606
11902	479
11903	607
12030	480
12031	608
12158	481
12159	609
12286	482
12287	610
12414	483
12415	611
12542	484
12543	612
12670	485
12671	613
12798	486
12799	614
12926	487
12927	615
13054	488
13055	616
13182	489
13183	617
13310	490
13311	618
13438	491
13439	619
13566	492
13567	620
13694	493
13695	621
13822	494
13823	622
13950	495
13951	623
14078	496
14079	624
14206	497
14207	625
14334	498
14335	626
14462	499
14463	627
14590	500
14591	628
14718	501
14719	629
14846	502
14847	630
14974	503
14975	631
15102	504
15103	632
15230	505
15231	633
15358	506
15359	634
15486	507
15487	635
15614	508
15615	636
15742	509
15743	637
15870	510
15871	638
15998	511
15999	639
16126	512
16127	640
16254	513
16255	641
16382	514
16383	642
16510	515
16511	643
16638	516
16639	900
16766	773
16767	901
16894	774
16895	902
17022	775
17023	903
17150	776
17151	904
17278	777
17279	905
17406	778
17407	906
17534	779
17535	907
17662	780
17663	908
17790	781
17791	909
17918	782
17919	910
18046	783
18047	911
18174	784
18175	912
18302	785
18303	913
18430	786
18431	914
18558	787
18559	915
18686	788
18687	916
18814	789
18815	917
18942	790
18943	918
19070	791
19071	919
19198	792
19199	920
19326	793
19327	921
19454	794
19455	922
19582	795
19583	923
19710	796
19711	924
19838	797
19839	925
19966	798
19967	926
20094	799
20095	927
20222	800
20223	928
20350	801
20351	929
20478	802
20479	930
20606	803
20607	931
20734	804
20735	932
20862	805
20863	933
20990	806
20991	934
21118	807
21119	935
21246	808
21247	936
21374	809
21375	937
21502	810
21503	938
21630	811
21631	939
21758	812
21759	940
21886	813
21887	941
22014	814
22015	942
22142	815
22143	943
22270	816
22271	944
22398	817
22399	945
22526	818
22527	946
22654	819
22655	947
22782	820
22783	948
22910	821
22911	949
23038	822
23039	950
23166	823
23167	951
23294	824
23295	952
23422	825
23423	953
23550	826
23551	954
23678	827
23679	955
23806	828
23807	956
23934	829
23935	957
24062	830
24063	958
24190	831
24191	959
24318	832
24319	960
24446	833
24447	961
24574	834
24575	962
24702	835
24703	963
24830	836
24831	964
24958	837
24959	965
25086	838
25087	966
25214	839
25215	967
25342	840
25343	968
25470	841
25471	969
25598	842
25599	970
25726	843
25727	971
25854	844
25855	972
25982	845
25983	973
26110	846
26111	974
26238	847
26239	975
26366	848
26367	976
26494	849
26495	977
26622	850
26623	978
26750	851
26751	979
26878	852
26879	980
27006	853
27007	981
27134	854
27135	982
27262	855
27263	983
27390	856
27391	984
27518	857
27519	985
27646	858
27647	986
27774	859
27775	987
27902	860
27903	988
28030	861
28031	989
28158	862
28159	990
28286	863
28287	991
28414	864
28415	992
28542	865
28543	993
28670	866
28671	994
28798	867
28799	995
28926	868
28927	996
29054	869
29055	997
29182	870
29183	998
29310	871
29311	999
29438	872
29439	1000
29566	873
29567	1001
29694	874
29695	1002
29822	875
29823	1003
29950	876
29951	1004
30078	877
30079	1005
30206	878
30207	1006
30334	879
30335	1007
30462	880
30463	1008
30590	881
30591	1009
30718	882
30719	1010
30846	883
30847	1011
30974	884
30975	1012
31102	885
31103	1013
31230	886
31231	1014
31358	887
31359	1015
31486	888
31487	1016
31614	889
31615	1017
31742	890
31743	1018
31870	891
31871	1019
31998	892
31999	1020
32126	893
32127	1021
32254	894
32255	1022
32382	895
32383	1023
32510	896
32511	1024
32638	897
32639	1025
32766	898
32767	1154
33022	899
33023	1155
33278	900
33279	1156
33534	901
33535	1157
33790	902
33791	1158
34046	903
34047	1159
34302	904
34303	1160
34558	905
34559	1161
34814	906
34815	1162
35070	907
35071	1163
35326	908
35327	1164
35582	909
35583	1165
35838	910
35839	1166
36094	911
36095	1167
36350	912
36351	1168
36606	913
36607	1169
36862	914
36863	1170
37118	915
37119	1171
37374	916
37375	1172
37630	917
37631	1173
37886	918
37887	1174
38142	919
38143	1175
38398	920
38399	1176
38654	921
38655	1177
38910	922
38911	1178
39166	923
39167	1179
39422	924
39423	1180
39678	925
39679	1181
39934	926
39935	1182
40190	927
40191	1183
40446	928
40447	1184
40702	929
40703	1185
40958	930
40959	1186
41214	931
41215	1187
41470	932
41471	1188
41726	933
41727	1189
41982	934
41983	1190
42238	935
42239	1191
42494	936
42495	1192
42750	937
42751	1193
43006	938
43007	1194
43262	939
43263	1195
43518	940
43519	1196
43774	941
43775	1197
44030	942
44031	1198
44286	943
44287	1199
44542	944
44543	1200
44798	945
44799	1201
45054	946
45055	1202
45310	947
45311	1203
45566	948
45567	1204
45822	949
45823	1205
46078	950
46079	1206
46334	951
46335	1207
46590	952
46591	1208
46846	953
46847	1209
47102	954
47103	1210
47358	955
47359	1211
47614	956
47615	1212
47870	957
47871	1213
48126	958
48127	1214
48382	959
48383	1215
48638	960
48639	1216
48894	961
48895	1217
49150	962
49151	1218
49406	963
49407	1219
49662	964
49663	1220
49918	965
49919	1221
50174	966
50175	1222
50430	967
50431	1223
50686	968
50687	1224
50942	969
50943	1225
51198	970
51199	1226
51454	971
51455	1227
51710	972
51711	1228
51966	973
51967	1229
52222	974
52223	1230
52478	975
52479	1231
52734	976
52735	1232
52990	977
52991	1233
53246	978
53247	1234
53502	979
53503	1235
53758	980
53759	1236
54014	981
54015	1237
54270	982
54271	1238
54526	983
54527	1239
54782	984
54783	1240
55038	985
55039	1241
55294	986
55295	1242
55550	987
55551	1243
55806	988
55807	1244
56062	989
56063	1245
56318	990
56319	1246
56574	991
56575	1247
56830	992
56831	1248
57086	993
57087	1249
57342	994
57343	1250
57598	995
57599	1251
57854	996
57855	1252
58110	997
58111	1253
58366	998
58367	1254
58622	999
58623	1255
58878	1000
58879	1256
59134	1001
59135	1257
59390	1002
59391	1258
59646	1003
59647	1259
59902	1004
59903	1260
60158	1005
60159	1261
60414	1006
60415	1262
60670	1007
60671	1263
60926	1008
60927	1264
61182	1009
61183	1265
61438	1010
61439	1266
61694	1011
61695	1267
61950	1012
61951	1268
62206	1013
62207	1269
62462	1014
62463	1270
62718	1015
62719	1271
62974	1016
62975	1272
63230	1017
63231	1273
63486	1018
63487	1274
63742	1019
63743	1275
63998	1020
63999	1276
64254	1021
64255	1277
64510	1022
64511	1278
64766	1023
64767	1279
65022	1024
65023	1280
65278	1025
65279	1281
65534	1026
65535	1282
65790	1027
65791	1283
66046	1028
66047	1796
66302	1541
66303	1797
66558	1542
66559	1798
66814	1543
66815	1799
67070	1544
67071	1800
67326	1545
67327	1801
67582	1546
67583	1802
67838	1547
67839	1803
68094	1548
68095	1804
68350	1549
68351	1805
68606	1550
68607	1806
68862	1551
68863	1807
69118	1552
69119	1808
69374	1553
69375	1809
69630	1554
69631	1810
69886	1555
69887	1811
70142	1556
70143	1812
70398	1557
70399	1813
70654	1558
70655	1814
70910	1559
70911	1815
71166	1560
71167	1816
71422	1561
71423	1817
71678	1562
71679	1818
71934	1563
71935	1819
72190	1564
72191	1820
72446	1565
72447	1821
72702	1566
72703	1822
72958	1567
72959	1823
73214	1568
73215	1824
73470	1569
73471	1825
73726	1570
73727	1826
73982	1571
73983	1827
74238	1572
74239	1828
74494	1573
74495	1829
74750	1574
74751	1830
75006	1575
75007	1831
75262	1576
75263	1832
75518	1577
75519	1833
75774	1578
75775	1834
76030	1579
76031	1835
76286	1580
76287	1836
76542	1581
76543	1837
76798	1582
76799	1838
77054	1583
77055	1839
77310	1584
77311	1840
77566	1585
77567	1841
77822	1586
77823	1842
78078	1587
78079	1843
78334	1588
78335	1844
78590	1589
78591	1845
78846	1590
78847	1846
79102	1591
79103	1847
79358	1592
79359	1848
79614	1593
79615	1849
79870	1594
79871	1850
80126	1595
80127	1851
80382	1596
80383	1852
80638	1597
80639	1853
80894	1598
80895	1854
81150	1599
81151	1855
81406	1600
81407	1856
81662	1601
81663	1857
81918	1602
81919	1858
82174	1603
82175	1859
82430	1604
82431	1860
82686	1605
82687	1861
82942	1606
82943	1862
83198	1607
83199	1863
83454	1608
83455	1864
83710	1609
83711	1865
83966	1610
83967	1866
84222	1611
84223	1867
84478	1612
84479	1868
84734	1613
84735	1869
84990	1614
84991	1870
85246	1615
85247	1871
85502	1616
85503	1872
85758	1617
85759	1873
86014	1618
86015	1874
86270	1619
86271	1875
86526	1620
86527	1876
86782	1621
86783	1877
87038	1622
87039	1878
87294	1623
87295	1879
87550	1624
87551	1880
87806	1625
87807	1881
88062	1626
88063	1882
88318	1627
88319	1883
88574	1628
88575	1884
88830	1629
88831	1885
89086	1630
89087	1886
89342	1631
89343	1887
89598	1632
89599	1888
89854	1633
89855	1889
90110	1634
90111	1890
90366	1635
90367	1891
90622	1636
90623	1892
90878	1637
90879	1893
91134	1638
91135	1894
91390	1639
91391	1895
91646	1640
91647	1896
91902	1641
91903	1897
92158	1642
92159	1898
92414	1643
92415	1899
92670	1644
92671	1900
92926	1645
92927	1901
93182	1646
93183	1902
93438	1647
93439	1903
93694	1648
93695	1904
93950	1649
93951	1905
94206	1650
94207	1906
94462	1651
94463	1907
94718	1652
94719	1908
94974	1653
94975	1909
95230	1654
95231	1910
95486	1655
95487	1911
95742	1656
95743	1912
95998	1657
95999	1913
96254	1658
96255	1914
96510	1659
96511	1915
96766	1660
96767	1916
97022	1661
97023	1917
97278	1662
97279	1918
97534	1663
97535	1919
97790	1664
97791	1920
98046	1665
98047	1921
98302	1666
98303	1922
98558	1667
98559	1923
98814	1668
98815	1924
99070	1669
99071	1925
99326	1670
99327	1926
99582	1671
99583	1927
99838	1672
99839	1928
100094	1673
100095	1929
100350	1674
100351	1930
100606	1675
100607	1931
100862	1676
100863	1932
101118	1677
101119	1933
101374	1678
101375	1934
101630	1679
101631	1935
101886	1680
101887	1936
102142	1681
102143	1937
102398	1682
102399	1938
102654	1683
102655	1939
102910	1684
102911	1940
103166	1685
103167	1941
103422	1686
103423	1942
103678	1687
103679	1943
103934	1688
103935	1944
104190	1689
104191	1945
104446	1690
104447	1946
104702	1691
104703	1947
104958	1692
104959	1948
105214	1693
105215	1949
105470	1694
105471	1950
105726	1695
105727	1951
105982	1696
105983	1952
106238	1697
106239	1953
106494	1698
106495	1954
106750	1699
106751	1955
107006	1700
107007	1956
107262	1701
107263	1957
107518	1702
107519	1958
107774	1703
107775	1959
108030	1704
108031	1960
108286	1705
108287	1961
108542	1706
108543	1962
108798	1707
108799	1963
109054	1708
109055	1964
109310	1709
109311	1965
109566	1710
109567	1966
109822	1711
109823	1967
110078	1712
110079	1968
110334	1713
110335	1969
110590	1714
110591	1970
110846	1715
110847	1971
111102	1716
111103	1972
111358	1717
111359	1973
111614	1718
111615	1974
111870	1719
111871	1975
112126	1720
112127	1976
112382	1721
112383	1977
112638	1722
112639	1978
112894	1723
112895	1979
113150	1724
113151	1980
113406	1725
113407	1981
113662	1726
113663	1982
113918	1727
113919	1983
114174	1728
114175	1984
114430	1729
114431	1985
114686	1730
114687	1986
114942	1731
114943	1987
115198	1732
115199	1988
115454	1733
115455	1989
115710	1734
115711	1990
115966	1735
115967	1991
116222	1736
116223	1992
116478	1737
116479	1993
116734	1738
116735	1994
116990	1739
116991	1995
117246	1740
117247	1996
117502	1741
117503	1997
117758	1742
117759	1998
118014	1743
118015	1999
118270	1744
118271	2000
118526	1745
118527	2001
118782	1746
118783	2002
119038	1747
119039	2003
119294	1748
119295	2004
119550	1749
119551	2005
119806	1750
119807	2006
120062	1751
120063	2007
120318	1752
120319	2008
120574	1753
120575	2009
120830	1754
120831	2010
121086	1755
121087	2011
121342	1756
121343	2012
121598	1757
121599	2013
121854	1758
121855	2014
122110	1759
122111	2015
122366	1760
122367	2016
122622	1761
122623	2017
122878	1762
122879	2018
123134	1763
123135	2019
123390	1764
123391	2020
123646	1765
123647	2021
123902	1766
123903	2022
124158	1767
124159	2023
124414	1768
124415	2024
124670	1769
124671	2025
124926	1770
124927	2026
125182	1771
125183	2027
125438	1772
125439	2028
125694	1773
125695	2029
125950	1774
125951	2030
126206	1775
126207	2031
126462	1776
126463	2032
126718	1777
126719	2033
126974	1778
126975	2034
127230	1779
127231	2035
127486	1780
127487	2036
127742	1781
127743	2037
127998	1782
127999	2038
128254	1783
128255	2039
128510	1784
128511	2040
128766	1785
128767	2041
129022	1786
129023	2042
129278	1787
129279	2043
129534	1788
129535	2044
129790	1789
129791	2045
130046	1790
130047	2046
130302	1791
130303	2047
130558	1792
130559	2048
130814	1793
130815	2049
131070	1794
131071	2306
131582	1795
131583	2307
132094	1796
132095	2308
132606	1797
132607	2309
133118	1798
133119	2310
133630	1799
133631	2311
134142	1800
134143	2312
134654	1801
134655	2313
135166	1802
135167	2314
135678	1803
135679	2315
136190	1804
136191	2316
136702	1805
136703	2317
137214	1806
137215	2318
137726	1807
137727	2319
138238	1808
138239	2320
138750	1809
138751	2321
139262	1810
139263	2322
139774	1811
139775	2323
140286	1812
140287	2324
140798	1813
140799	2325
141310	1814
141311	2326
141822	1815
141823	2327
142334	1816
142335	2328
142846	1817
142847	2329
143358	1818
143359	2330
143870	1819
143871	2331
144382	1820
144383	2332
144894	1821
144895	2333
145406	1822
145407	2334
145918	1823
145919	2335
146430	1824
146431	2336
146942	1825
146943	2337
147454	1826
147455	2338
147966	1827
147967	2339
148478	1828
148479	2340
148990	1829
148991	2341
149502	1830
149503	2342
150014	1831
150015	2343
150526	1832
150527	2344
151038	1833
151039	2345
151550	1834
151551	2346
152062	1835
152063	2347
152574	1836
152575	2348
153086	1837
153087	2349
153598	1838
153599	2350
154110	1839
154111	2351
154622	1840
154623	2352
155134	1841
155135	2353
155646	1842
155647	2354
156158	1843
156159	2355
156670	1844
156671	2356
157182	1845
157183	2357
157694	1846
157695	2358
158206	1847
158207	2359
158718	1848
158719	2360
159230	1849
159231	2361
159742	1850
159743	2362
160254	1851
160255	2363
160766	1852
160767	2364
161278	1853
161279	2365
161790	1854
161791	2366
162302	1855
162303	2367
162814	1856
162815	2368
163326	1857
163327	2369
163838	1858
163839	2370
164350	1859
164351	2371
164862	1860
164863	2372
165374	1861
165375	2373
165886	1862
165887	2374
166398	1863
166399	2375
166910	1864
166911	2376
167422	1865
167423	2377
167934	1866
167935	2378
168446	1867
168447	2379
168958	1868
168959	2380
169470	1869
169471	2381
169982	1870
169983	2382
170494	1871
170495	2383
171006	1872
171007	2384
171518	1873
171519	2385
172030	1874
172031	2386
172542	1875
172543	2387
173054	1876
173055	2388
173566	1877
173567	2389
174078	1878
174079	2390
174590	1879
174591	2391
175102	1880
175103	2392
175614	1881
175615	2393
176126	1882
176127	2394
176638	1883
176639	2395
177150	1884
177151	2396
177662	1885
177663	2397
178174	1886
178175	2398
178686	1887
178687	2399
179198	1888
179199	2400
179710	1889
179711	2401
180222	1890
180223	2402
180734	1891
180735	2403
181246	1892
181247	2404
181758	1893
181759	2405
182270	1894
182271	2406
182782	1895
182783	2407
183294	1896
183295	2408
183806	1897
183807	2409
184318	1898
184319	2410
184830	1899
184831	2411
185342	1900
185343	2412
185854	1901
185855	2413
186366	1902
186367	2414
186878	1903
186879	2415
187390	1904
187391	2416
187902	1905
187903	2417
188414	1906
188415	2418
188926	1907
188927	2419
189438	1908
189439	2420
189950	1909
189951	2421
190462	1910
190463	2422
190974	1911
190975	2423
191486	1912
191487	2424
191998	1913
191999	2425
192510	1914
192511	2426
193022	1915
193023	2427
193534	1916
193535	2428
194046	1917
194047	2429
194558	1918
194559	2430
195070	1919
195071	2431
195582	1920
195583	2432
196094	1921
196095	2433
196606	1922
196607	2434
197118	1923
197119	2435
197630	1924
197631	2436
198142	1925
198143	2437
198654	1926
198655	2438
199166	1927
199167	2439
199678	1928
199679	2440
200190	1929
200191	2441
200702	1930
200703	2442
201214	1931
201215	2443
201726	1932
201727	2444
202238	1933
202239	2445
202750	1934
202751	2446
203262	1935
203263	2447
203774	1936
203775	2448
204286	1937
204287	2449
204798	1938
204799	2450
205310	1939
205311	2451
205822	1940
205823	2452
206334	1941
206335	2453
206846	1942
206847	2454
207358	1943
207359	2455
207870	1944
207871	2456
208382	1945
208383	2457
208894	1946
208895	2458
209406	1947
209407	2459
209918	1948
209919	2460
210430	1949
210431	2461
210942	1950
210943	2462
211454	1951
211455	2463
211966	1952
211967	2464
212478	1953
212479	2465
212990	1954
212991	2466
213502	1955
213503	2467
214014	1956
214015	2468
214526	1957
214527	2469
215038	1958
215039	2470
215550	1959
215551	2471
216062	1960
216063	2472
216574	1961
216575	2473
217086	1962
217087	2474
217598	1963
217599	2475
218110	1964
218111	2476
218622	1965
218623	2477
219134	1966
219135	2478
219646	1967
219647	2479
220158	1968
220159	2480
220670	1969
220671	2481
221182	1970
221183	2482
221694	1971
221695	2483
222206	1972
222207	2484
222718	1973
222719	2485
223230	1974
223231	2486
223742	1975
223743	2487
224254	1976
224255	2488
224766	1977
224767	2489
225278	1978
225279	2490
225790	1979
225791	2491
226302	1980
226303	2492
226814	1981
226815	2493
227326	1982
227327	2494
227838	1983
227839	2495
228350	1984
228351	2496
228862	1985
228863	2497
229374	1986
229375	2498
229886	1987
229887	2499
230398	1988
230399	2500
230910	1989
230911	2501
231422	1990
231423	2502
231934	1991
231935	2503
232446	1992
232447	2504
232958	1993
232959	2505
233470	1994
233471	2506
233982	1995
233983	2507
234494	1996
234495	2508
235006	1997
235007	2509
235518	1998
235519	2510
236030	1999
236031	2511
236542	2000
236543	2512
237054	2001
237055	2513
237566	2002
237567	2514
238078	2003
238079	2515
238590	2004
238591	2516
239102	2005
239103	2517
239614	2006
239615	2518
240126	2007
240127	2519
240638	2008
240639	2520
241150	2009
241151	2521
241662	2010
241663	2522
242174	2011
242175	2523
242686	2012
242687	2524
243198	2013
243199	2525
243710	2014
243711	2526
244222	2015
244223	2527
244734	2016
244735	2528
245246	2017
245247	2529
245758	2018
245759	2530
246270	2019
246271	2531
246782	2020
246783	2532
247294	2021
247295	2533
247806	2022
247807	2534
248318	2023
248319	2535
248830	2024
248831	2536
249342	2025
249343	2537
249854	2026
249855	2538
250366	2027
250367	2539
250878	2028
250879	2540
251390	2029
251391	2541
251902	2030
251903	2542
252414	2031
252415	2543
252926	2032
252927	2544
253438	2033
253439	2545
253950	2034
253951	2546
254462	2035
254463	2547
254974	2036
254975	2548
255486	2037
255487	2549
255998	2038
255999	2550
256510	2039
256511	2551
257022	2040
257023	2552
257534	2041
257535	2553
258046	2042
258047	2554
258558	2043
258559	2555
259070	2044
259071	2556
259582	2045
259583	2557
260094	2046
260095	2558
260606	2047
260607	2559
261118	2048
261119	2560
261630	2049
261631	2561
262142	2050
262143	2562
262654	2051
262655	2563
263166	2052
263167	3588
263678	3077
263679	3589
264190	3078
264191	3590
264702	3079
264703	3591
265214	3080
265215	3592
265726	3081
265727	3593
266238	3082
266239	3594
266750	3083
266751	3595
267262	3084
267263	3596
267774	3085
267775	3597
268286	3086
268287	3598
268798	3087
268799	3599
269310	3088
269311	3600
269822	3089
269823	3601
270334	3090
270335	3602
270846	3091
270847	3603
271358	3092
271359	3604
271870	3093
271871	3605
272382	3094
272383	3606
272894	3095
272895	3607
273406	3096
273407	3608
273918	3097
273919	3609
274430	3098
274431	3610
274942	3099
274943	3611
275454	3100
275455	3612
275966	3101
275967	3613
276478	3102
276479	3614
276990	3103
276991	3615
277502	3104
277503	3616
278014	3105
278015	3617
278526	3106
278527	3618
279038	3107
279039	3619
279550	3108
279551	3620
280062	3109
280063	3621
280574	3110
280575	3622
281086	3111
281087	3623
281598	3112
281599	3624
282110	3113
282111	3625
282622	3114
282623	3626
283134	3115
283135	3627
283646	3116
283647	3628
284158	3117
284159	3629
284670	3118
284671	3630
285182	3119
285183	3631
285694	3120
285695	3632
286206	3121
286207	3633
286718	3122
286719	3634
287230	3123
287231	3635
287742	3124
287743	3636
288254	3125
288255	3637
288766	3126
288767	3638
289278	3127
289279	3639
289790	3128
289791	3640
290302	3129
290303	3641
290814	3130
290815	3642
291326	3131
291327	3643
291838	3132
291839	3644
292350	3133
292351	3645
292862	3134
292863	3646
293374	3135
293375	3647
293886	3136
293887	3648
294398	3137
294399	3649
294910	3138
294911	3650
295422	3139
295423	3651
295934	3140
295935	3652
296446	3141
296447	3653
296958	3142
296959	3654
297470	3143
297471	3655
297982	3144
297983	3656
298494	3145
298495	3657
299006	3146
299007	3658
299518	3147
299519	3659
300030	3148
300031	3660
300542	3149
300543	3661
301054	3150
301055	3662
301566	3151
301567	3663
302078	3152
302079	3664
302590	3153
302591	3665
303102	3154
303103	3666
303614	3155
303615	3667
304126	3156
304127	3668
304638	3157
304639	3669
305150	3158
305151	3670
305662	3159
305663	3671
306174	3160
306175	3672
306686	3161
306687	3673
307198	3162
307199	3674
307710	3163
307711	3675
308222	3164
308223	3676
308734	3165
308735	3677
309246	3166
309247	3678
309758	3167
309759	3679
310270	3168
310271	3680
310782	3169
310783	3681
311294	3170
311295	3682
311806	3171
311807	3683
312318	3172
312319	3684
312830	3173
312831	3685
313342	3174
313343	3686
313854	3175
313855	3687
314366	3176
314367	3688
314878	3177
314879	3689
315390	3178
315391	3690
315902	3179
315903	3691
316414	3180
316415	3692
316926	3181
316927	3693
317438	3182
317439	3694
317950	3183
317951	3695
318462	3184
318463	3696
318974	3185
318975	3697
319486	3186
319487	3698
319998	3187
319999	3699
320510	3188
320511	3700
321022	3189
321023	3701
321534	3190
321535	3702
322046	3191
322047	3703
322558	3192
322559	3704
323070	3193
323071	3705
323582	3194
323583	3706
324094	3195
324095	3707
324606	3196
324607	3708
325118	3197
325119	3709
325630	3198
325631	3710
326142	3199
326143	3711
326654	3200
326655	3712
327166	3201
327167	3713
327678	3202
327679	3714
328190	3203
328191	3715
328702	3204
328703	3716
329214	3205
329215	3717
329726	3206
329727	3718
330238	3207
330239	3719
330750	3208
330751	3720
331262	3209
331263	3721
331774	3210
331775	3722
332286	3211
332287	3723
332798	3212
332799	3724
333310	3213
333311	3725
333822	3214
333823	3726
334334	3215
334335	3727
334846	3216
334847	3728
335358	3217
335359	3729
335870	3218
335871	3730
336382	3219
336383	3731
336894	3220
336895	3732
337406	3221
337407	3733
337918	3222
337919	3734
338430	3223
338431	3735
338942	3224
338943	3736
339454	3225
339455	3737
339966	3226
339967	3738
340478	3227
340479	3739
340990	3228
340991	3740
341502	3229
341503	3741
342014	3230
342015	3742
342526	3231
342527	3743
343038	3232
343039	3744
343550	3233
343551	3745
344062	3234
344063	3746
344574	3235
344575	3747
345086	3236
345087	3748
345598	3237
345599	3749
346110	3238
346111	3750
346622	3239
346623	3751
347134	3240
347135	3752
347646	3241
347647	3753
348158	3242
348159	3754
348670	3243
348671	3755
349182	3244
349183	3756
349694	3245
349695	3757
350206	3246
350207	3758
350718	3247
350719	3759
351230	3248
351231	3760
351742	3249
351743	3761
352254	3250
352255	3762
352766	3251
352767	3763
353278	3252
353279	3764
353790	3253
353791	3765
354302	3254
354303	3766
354814	3255
354815	3767
355326	3256
355327	3768
355838	3257
355839	3769
356350	3258
356351	3770
356862	3259
356863	3771
357374	3260
357375	3772
357886	3261
357887	3773
358398	3262
358399	3774
358910	3263
358911	3775
359422	3264
359423	3776
359934	3265
359935	3777
360446	3266
360447	3778
360958	3267
360959	3779
361470	3268
361471	3780
361982	3269
361983	3781
362494	3270
362495	3782
363006	3271
363007	3783
363518	3272
363519	3784
364030	3273
364031	3785
364542	3274
364543	3786
365054	3275
365055	3787
365566	3276
365567	3788
366078	3277
366079	3789
366590	3278
366591	3790
367102	3279
367103	3791
367614	3280
367615	3792
368126	3281
368127	3793
368638	3282
368639	3794
369150	3283
369151	3795
369662	3284
369663	3796
370174	3285
370175	3797
370686	3286
370687	3798
371198	3287
371199	3799
371710	3288
371711	3800
372222	3289
372223	3801
372734	3290
372735	3802
373246	3291
373247	3803
373758	3292
373759	3804
374270	3293
374271	3805
374782	3294
374783	3806
375294	3295
375295	3807
375806	3296
375807	3808
376318	3297
376319	3809
376830	3298
376831	3810
